practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,condition,stim,thisRow.t,notes,prac_instructions.started,key_instruct.started,prac_instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,simon_setup.started,simon_setup.stopped,simon_trial.started,session,participant,counterbalance,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.013467899989336729,0.09720820002257824,1.2333035003393888,space,1.120664699934423,None,,,,001,1,0,2023-10-26_15h18.08.612,simon_task,2023.2.2,60.58773746599376,2023-10-26 15h18.20.990461 +0100,
,,,,,,,,,,,,,,1.2394241001456976,1.2399599002674222,1.2399906003847718,,,,,,,,,
