practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,condition,stim,thisRow.t,notes,prac_instructions.started,key_instruct.started,prac_instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,simon_setup.started,session,participant,counterbalance,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.057738599833101034,0.18829600000754,4.589717399794608,space,4.387830500025302,None,,001,1,0,2023-10-25_16h34.45.814,simon_task,2023.2.2,59.726131781964334,2023-10-25 16h34.59.471057 +0100,
,,,,,,,,,,,,,,4.5952638001181185,,,,,,,,,
