13.6837 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021367513BE0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021367513B80>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000213675139D0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000213676BE370>, multiSample=False, name='window1', numSamples=2, pos=(560, 340), screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.6838 	EXP 	window1: mouseVisible = True
13.6839 	EXP 	window1: backgroundImage = ''
13.6839 	EXP 	window1: backgroundFit = 'none'
13.6864 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.6865 	EXP 	window1: recordFrameIntervals = False
13.8503 	EXP 	window1: recordFrameIntervals = True
14.0338 	EXP 	Screen (0) actual frame rate measured at 59.92Hz
14.0338 	EXP 	window1: recordFrameIntervals = False
14.0339 	EXP 	window1: mouseVisible = True
14.0809 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
17.9448 	EXP 	simon_task_simple: status = STARTED
17.9452 	EXP 	window1: mouseVisible = True
18.0476 	EXP 	Created text_norm = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_norm', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.8)
18.0479 	EXP 	window1: mouseVisible = True
