condition,stim,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,thisRow.t,notes,prac_instructions.started,key_instruct.started,prac_instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,simon_setup.started,simon_setup.stopped,simon_trial.started,fixation_cross.started,left_stim.started,right_stim.started,resp.started,fixation_cross.stopped,left_stim.stopped,right_stim.stopped,ITI.started,resp.stopped,ITI.stopped,simon_trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,session,participant,counterbalance,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.021111799986101687,0.14263550005853176,2.6032234999584034,space,2.453248600009829,None,,,,,,,,,,,,,,,,,,,001,1,0,2023-11-10_11h38.30.080,simon_task_simple,2023.2.2,59.70666117815318,2023-11-10 11h38.40.199910 +0000,
congruent,O,0,0,0,7,2.617958700051531,,,,,,,,2.60779060004279,2.608185700024478,2.60820000001695,2.617958700051531,2.617958700051531,2.617958700051531,2.8186449999921024,4.118385100038722,4.118385100038722,4.118385100038722,4.118385100038722,4.618467599968426,5.118433700059541,5.102928800042719,None,0,,,001,1,0,2023-11-10_11h38.30.080,simon_task_simple,2023.2.2,59.70666117815318,2023-11-10 11h38.40.199910 +0000,
congruent,O,0,1,1,3,5.118433700059541,,,,,,,,5.103589599952102,5.104175599990413,5.104199100052938,5.118433700059541,5.118433700059541,5.118433700059541,5.318174300016835,6.618606099975295,6.618606099975295,6.618606099975295,6.618606099975295,7.118542499956675,7.618179799988866,7.602057500043884,None,0,,,001,1,0,2023-11-10_11h38.30.080,simon_task_simple,2023.2.2,59.70666117815318,2023-11-10 11h38.40.199910 +0000,
congruent,X,0,2,2,2,7.618179799988866,,,,,,,,7.6023706999840215,7.602672299952246,7.6026837000390515,7.618179799988866,7.618179799988866,7.618179799988866,7.820136000053026,9.118420899962075,9.118420899962075,9.118420899962075,9.102343400008976,9.635452699963935,10.10121390002314,10.08616449998226,None,0,,,001,1,0,2023-11-10_11h38.30.080,simon_task_simple,2023.2.2,59.70666117815318,2023-11-10 11h38.40.199910 +0000,
congruent,O,0,3,3,5,10.10121390002314,,,,,,,,10.086699699983,10.087168400059454,10.087187799974345,10.10121390002314,10.10121390002314,10.10121390002314,10.301845200010575,,,,,,,12.784664200036786,None,0,,,001,1,0,2023-11-10_11h38.30.080,simon_task_simple,2023.2.2,59.70666117815318,2023-11-10 11h38.40.199910 +0000,
congruent,X,0,4,4,0,12.801292199990712,,,,,,,,12.785031700041145,12.785496799973771,12.785509799956344,12.801292199990712,12.801292199990712,12.801292199990712,12.985543300048448,14.301225200062618,14.301225200062618,14.301225200062618,14.301225200062618,14.78564080002252,,15.286260699969716,None,0,,,001,1,0,2023-11-10_11h38.30.080,simon_task_simple,2023.2.2,59.70666117815318,2023-11-10 11h38.40.199910 +0000,
congruent,X,0,5,5,4,15.301254900055937,,,,,,,,15.28673950000666,15.287439699983224,15.287462200038135,15.301254900055937,15.301254900055937,15.301254900055937,15.501231599948369,16.801665500039235,16.801665500039235,16.801665500039235,16.801665500039235,17.300991600030102,17.800828799954616,17.785948500037193,m,1,0.7656144000357017,None,001,1,0,2023-11-10_11h38.30.080,simon_task_simple,2023.2.2,59.70666117815318,2023-11-10 11h38.40.199910 +0000,
congruent,O,0,6,6,9,17.800828799954616,,,,,,,,17.78691450005863,17.787492700037546,17.787512499955483,17.800828799954616,17.800828799954616,17.800828799954616,18.001534900045954,19.30170009995345,19.30170009995345,19.30170009995345,19.284464200027287,19.801497800042853,20.28469000000041,20.274789500050247,None,0,,,001,1,0,2023-11-10_11h38.30.080,simon_task_simple,2023.2.2,59.70666117815318,2023-11-10 11h38.40.199910 +0000,
,,,,,,20.28469000000041,,,,,,,,20.275308800046332,20.275827100034803,20.275850099977106,20.28469000000041,20.28469000000041,20.28469000000041,20.484669300029054,,,,,,,,,,,,,,,,,,,,
