9.3782 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021587491C70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021587491C10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021587491A60>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000021587774AC0>, multiSample=False, name='window1', numSamples=2, pos=(560, 340), screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.3784 	EXP 	window1: mouseVisible = True
9.3784 	EXP 	window1: backgroundImage = ''
9.3784 	EXP 	window1: backgroundFit = 'none'
9.3815 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.3816 	EXP 	window1: recordFrameIntervals = False
9.5436 	EXP 	window1: recordFrameIntervals = True
9.7278 	EXP 	Screen (0) actual frame rate measured at 59.96Hz
9.7279 	EXP 	window1: recordFrameIntervals = False
9.7280 	EXP 	window1: mouseVisible = True
9.7607 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
12.3786 	EXP 	simon_task_simple2: status = STARTED
12.3788 	EXP 	window1: mouseVisible = True
12.3909 	EXP 	Created Intstuction_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='Intstuction_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='norm', win=Window(...))
12.3911 	EXP 	window1: mouseVisible = True
