thisRow.t,notes,Init.started,Init.stopped,prac_instructions_CB0.started,key_instruct.started,prac_instructions_CB0.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,prac_instrucations_CB1.started,text_norm_cb1.started,key_resp.started,session,participant,counterbalance,date,expName,psychopyVersion,frameRate,expStart,
,,0.053496800000175426,0.0540262000004077,0.05404920000000857,0.09363930000017717,13.591951100000188,space,13.494768600000498,None,,,,001,1,1,2023-11-10_14h35.40.289,simon_task_simple,2023.2.2,59.966598604613836,2023-11-10 14h35.52.448845 +0000,
,,,,,,,,,,13.591993000000002,13.606360200000381,13.606360200000381,,,,,,,,,
