condition,stim,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,thisRow.t,notes,prac_instructions.started,key_instruct.started,prac_instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,simon_setup.started,simon_setup.stopped,simon_trial.started,fixation_cross.started,left_stim.started,right_stim.started,text.started,resp.started,text.stopped,ITI.started,fixation_cross.stopped,left_stim.stopped,right_stim.stopped,resp.stopped,ITI.stopped,simon_trial.stopped,resp.keys,resp.corr,session,participant,counterbalance,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.046069399999964844,0.08534029999998438,6.667532800000004,space,6.576589099999978,None,,,,,,,,,,,,,,,,,,,001,1,1,2023-11-10_12h56.01.711,simon_task_simple,2023.2.2,60.02790096837882,2023-11-10 12h56.16.249234 +0000,
congruent,X,0,0,0,6,6.698056599999973,,,,,,,,6.673383999999999,6.674127499999997,6.6741501999999855,6.698056599999973,6.698056599999973,6.698056599999973,6.698056599999973,6.88254139999998,7.6990409,8.181959899999981,8.199207799999954,8.199207799999954,8.199207799999954,8.682301999999993,9.1824436,9.167346499999951,None,0,001,1,1,2023-11-10_12h56.01.711,simon_task_simple,2023.2.2,60.02790096837882,2023-11-10 12h56.16.249234 +0000,
congruent,O,0,1,1,7,9.1824436,,,,,,,,9.168089799999962,9.168392499999982,9.168408199999988,9.1824436,9.1824436,9.1824436,9.1824436,9.382550199999969,10.181946699999969,10.682383499999958,10.682383499999958,10.682383499999958,10.682383499999958,11.183091599999955,11.682023200000003,11.666355199999998,None,0,001,1,1,2023-11-10_12h56.01.711,simon_task_simple,2023.2.2,60.02790096837882,2023-11-10 12h56.16.249234 +0000,
congruent,O,0,2,2,1,11.682023200000003,,,,,,,,11.666855499999997,11.667173599999956,11.667192699999987,11.682023200000003,11.682023200000003,11.682023200000003,11.682023200000003,11.8818397,12.682019999999966,13.182270099999982,13.182270099999982,13.182270099999982,13.182270099999982,13.681865499999958,14.181755499999952,14.165966099999991,None,0,001,1,1,2023-11-10_12h56.01.711,simon_task_simple,2023.2.2,60.02790096837882,2023-11-10 12h56.16.249234 +0000,
,,,,,,14.181755499999952,,,,,,,,14.166350399999999,14.166700899999967,14.166720399999974,14.181755499999952,14.181755499999952,14.181755499999952,14.181755499999952,14.381715999999983,15.182622600000002,15.681961599999966,15.681961599999966,15.681961599999966,15.681961599999966,16.181782699999985,,,,,,,,,,,,,
