12.8726 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016DCC374BE0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016DCC374B80>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016DCC3749D0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000016DCC6823A0>, multiSample=False, name='window1', numSamples=2, pos=(560, 340), screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.3942 	EXP 	Created right_image = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='right_image', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.25, 0.25]), units='norm', vertices=ndarray(...), win=Window(...))
0.0100 	EXP 	text_norm: alignText = 'left'
0.0100 	EXP 	text_norm: alignText = 'left'
0.0930 	EXP 	text_norm: autoDraw = True
0.0930 	EXP 	text_norm: height = 0.1
0.0930 	EXP 	text_norm: height = 0.1
0.0930 	EXP 	text_norm: height = 0.1
0.0930 	EXP 	text_norm: text = "Basic Simon Task\n\nOnscren you will seee either a 'O' or an 'X' as a target. Your task is to identify the target.\n\nIf you see an 'O' press 'z' on the keyboard\nIf you see an 'X' press 'm' on the keyboard\n\nThe first 10 trials that follow this screen are practice trials.\n\nPress the spacebar to continue"
1.4840 	EXP 	Imported simon_prac_order.csv as conditions, 2 conditions, 2 params
1.4843 	EXP 	Created sequence: sequential, trialTypes=2, nReps=5, seed=None
1.4846 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
1.4962 	DATA 	Keypress: space
1.5086 	EXP 	text_norm: autoDraw = False
1.5086 	EXP 	left_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
1.5086 	EXP 	left_stim: text = ''
1.5086 	EXP 	right_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
1.5086 	EXP 	right_stim: height = 0.5
1.5086 	EXP 	right_stim: height = 0.5
1.5086 	EXP 	right_stim: height = 0.5
1.5086 	EXP 	right_stim: text = 'X'
1.5086 	EXP 	left_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
1.5086 	EXP 	left_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
1.5086 	EXP 	right_image: fillColor = <psychopy.colors.Color: red, alpha=1.0>
1.5086 	EXP 	right_image: borderColor = <psychopy.colors.Color: red, alpha=1.0>
1.5086 	EXP 	fixation_cross: autoDraw = True
1.5086 	EXP 	left_stim: autoDraw = True
1.5086 	EXP 	right_stim: autoDraw = True
1.5086 	EXP 	left_image: autoDraw = True
1.5086 	EXP 	right_image: autoDraw = True
1.5086 	EXP 	left_stim: height = 0.5
1.5086 	EXP 	left_stim: height = 0.5
1.5086 	EXP 	left_stim: height = 0.5
1.5086 	EXP 	left_stim: text = ''
2.9943 	EXP 	ITI: autoDraw = True
3.0113 	EXP 	fixation_cross: autoDraw = False
3.0113 	EXP 	left_stim: autoDraw = False
3.0113 	EXP 	right_stim: autoDraw = False
3.0113 	EXP 	left_image: autoDraw = False
3.0113 	EXP 	right_image: autoDraw = False
3.9792 	EXP 	New trial (rep=0, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
4.0090 	EXP 	ITI: autoDraw = False
4.0090 	EXP 	fixation_cross: autoDraw = False
4.0090 	EXP 	left_stim: autoDraw = False
4.0090 	EXP 	right_stim: autoDraw = False
4.0090 	EXP 	ITI: autoDraw = False
4.0090 	EXP 	left_image: autoDraw = False
4.0090 	EXP 	right_image: autoDraw = False
4.0090 	EXP 	left_stim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
4.0090 	EXP 	left_stim: height = 0.5
4.0090 	EXP 	left_stim: height = 0.5
4.0090 	EXP 	left_stim: height = 0.5
4.0090 	EXP 	left_stim: text = 'O'
4.0090 	EXP 	right_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
4.0090 	EXP 	right_stim: height = 0.5
4.0090 	EXP 	right_stim: height = 0.5
4.0090 	EXP 	right_stim: height = 0.5
4.0090 	EXP 	right_stim: text = ''
4.0090 	EXP 	left_image: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
4.0090 	EXP 	left_image: borderColor = <psychopy.colors.Color: blue, alpha=1.0>
4.0090 	EXP 	right_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
4.0090 	EXP 	right_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
4.0090 	EXP 	fixation_cross: autoDraw = True
4.0090 	EXP 	left_stim: autoDraw = True
4.0090 	EXP 	right_stim: autoDraw = True
4.0090 	EXP 	left_image: autoDraw = True
4.0090 	EXP 	right_image: autoDraw = True
5.4936 	EXP 	ITI: autoDraw = True
5.5103 	EXP 	fixation_cross: autoDraw = False
5.5103 	EXP 	left_stim: autoDraw = False
5.5103 	EXP 	right_stim: autoDraw = False
5.5103 	EXP 	left_image: autoDraw = False
5.5103 	EXP 	right_image: autoDraw = False
6.4809 	EXP 	New trial (rep=1, index=0): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
6.5094 	EXP 	ITI: autoDraw = False
6.5094 	EXP 	fixation_cross: autoDraw = False
6.5094 	EXP 	left_stim: autoDraw = False
6.5094 	EXP 	right_stim: autoDraw = False
6.5094 	EXP 	ITI: autoDraw = False
6.5094 	EXP 	left_image: autoDraw = False
6.5094 	EXP 	right_image: autoDraw = False
6.5094 	EXP 	left_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
6.5094 	EXP 	left_stim: height = 0.5
6.5094 	EXP 	left_stim: height = 0.5
6.5094 	EXP 	left_stim: height = 0.5
6.5094 	EXP 	left_stim: text = ''
6.5094 	EXP 	right_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
6.5094 	EXP 	right_stim: height = 0.5
6.5094 	EXP 	right_stim: height = 0.5
6.5094 	EXP 	right_stim: height = 0.5
6.5094 	EXP 	right_stim: text = 'X'
6.5094 	EXP 	left_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
6.5094 	EXP 	left_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
6.5094 	EXP 	right_image: fillColor = <psychopy.colors.Color: red, alpha=1.0>
6.5094 	EXP 	right_image: borderColor = <psychopy.colors.Color: red, alpha=1.0>
6.5094 	EXP 	fixation_cross: autoDraw = True
6.5094 	EXP 	left_stim: autoDraw = True
6.5094 	EXP 	right_stim: autoDraw = True
6.5094 	EXP 	left_image: autoDraw = True
6.5094 	EXP 	right_image: autoDraw = True
7.9931 	EXP 	ITI: autoDraw = True
8.0102 	EXP 	fixation_cross: autoDraw = False
8.0102 	EXP 	left_stim: autoDraw = False
8.0102 	EXP 	right_stim: autoDraw = False
8.0102 	EXP 	left_image: autoDraw = False
8.0102 	EXP 	right_image: autoDraw = False
8.9792 	EXP 	New trial (rep=1, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
8.9936 	EXP 	ITI: autoDraw = False
8.9936 	EXP 	fixation_cross: autoDraw = False
8.9936 	EXP 	left_stim: autoDraw = False
8.9936 	EXP 	right_stim: autoDraw = False
8.9936 	EXP 	ITI: autoDraw = False
8.9936 	EXP 	left_image: autoDraw = False
8.9936 	EXP 	right_image: autoDraw = False
8.9936 	EXP 	left_stim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
8.9936 	EXP 	left_stim: height = 0.5
8.9936 	EXP 	left_stim: height = 0.5
8.9936 	EXP 	left_stim: height = 0.5
8.9936 	EXP 	left_stim: text = 'O'
8.9936 	EXP 	right_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
8.9936 	EXP 	right_stim: height = 0.5
8.9936 	EXP 	right_stim: height = 0.5
8.9936 	EXP 	right_stim: height = 0.5
8.9936 	EXP 	right_stim: text = ''
8.9936 	EXP 	left_image: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
8.9936 	EXP 	left_image: borderColor = <psychopy.colors.Color: blue, alpha=1.0>
8.9936 	EXP 	right_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
8.9936 	EXP 	right_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
8.9936 	EXP 	fixation_cross: autoDraw = True
8.9936 	EXP 	left_stim: autoDraw = True
8.9936 	EXP 	right_stim: autoDraw = True
8.9936 	EXP 	left_image: autoDraw = True
8.9936 	EXP 	right_image: autoDraw = True
10.4932 	EXP 	fixation_cross: autoDraw = False
10.4932 	EXP 	left_stim: autoDraw = False
10.4932 	EXP 	right_stim: autoDraw = False
10.4932 	EXP 	ITI: autoDraw = True
10.4932 	EXP 	left_image: autoDraw = False
10.4932 	EXP 	right_image: autoDraw = False
11.4783 	EXP 	New trial (rep=2, index=0): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
11.4933 	EXP 	ITI: autoDraw = False
11.4933 	EXP 	fixation_cross: autoDraw = False
11.4933 	EXP 	left_stim: autoDraw = False
11.4933 	EXP 	right_stim: autoDraw = False
11.4933 	EXP 	ITI: autoDraw = False
11.4933 	EXP 	left_image: autoDraw = False
11.4933 	EXP 	right_image: autoDraw = False
11.4933 	EXP 	left_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
11.4933 	EXP 	left_stim: height = 0.5
11.4933 	EXP 	left_stim: height = 0.5
11.4933 	EXP 	left_stim: height = 0.5
11.4933 	EXP 	left_stim: text = ''
11.4933 	EXP 	right_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.4933 	EXP 	right_stim: height = 0.5
11.4933 	EXP 	right_stim: height = 0.5
11.4933 	EXP 	right_stim: height = 0.5
11.4933 	EXP 	right_stim: text = 'X'
11.4933 	EXP 	left_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
11.4933 	EXP 	left_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
11.4933 	EXP 	right_image: fillColor = <psychopy.colors.Color: red, alpha=1.0>
11.4933 	EXP 	right_image: borderColor = <psychopy.colors.Color: red, alpha=1.0>
11.4933 	EXP 	fixation_cross: autoDraw = True
11.4933 	EXP 	left_stim: autoDraw = True
11.4933 	EXP 	right_stim: autoDraw = True
11.4933 	EXP 	left_image: autoDraw = True
11.4933 	EXP 	right_image: autoDraw = True
12.9928 	EXP 	fixation_cross: autoDraw = False
12.9928 	EXP 	left_stim: autoDraw = False
12.9928 	EXP 	right_stim: autoDraw = False
12.9928 	EXP 	ITI: autoDraw = True
12.9928 	EXP 	left_image: autoDraw = False
12.9928 	EXP 	right_image: autoDraw = False
13.9788 	EXP 	New trial (rep=2, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
13.9929 	EXP 	ITI: autoDraw = False
13.9929 	EXP 	fixation_cross: autoDraw = False
13.9929 	EXP 	left_stim: autoDraw = False
13.9929 	EXP 	right_stim: autoDraw = False
13.9929 	EXP 	ITI: autoDraw = False
13.9929 	EXP 	left_image: autoDraw = False
13.9929 	EXP 	right_image: autoDraw = False
13.9929 	EXP 	left_stim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
13.9929 	EXP 	left_stim: height = 0.5
13.9929 	EXP 	left_stim: height = 0.5
13.9929 	EXP 	left_stim: height = 0.5
13.9929 	EXP 	left_stim: text = 'O'
13.9929 	EXP 	right_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
13.9929 	EXP 	right_stim: height = 0.5
13.9929 	EXP 	right_stim: height = 0.5
13.9929 	EXP 	right_stim: height = 0.5
13.9929 	EXP 	right_stim: text = ''
13.9929 	EXP 	left_image: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
13.9929 	EXP 	left_image: borderColor = <psychopy.colors.Color: blue, alpha=1.0>
13.9929 	EXP 	right_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
13.9929 	EXP 	right_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
13.9929 	EXP 	fixation_cross: autoDraw = True
13.9929 	EXP 	left_stim: autoDraw = True
13.9929 	EXP 	right_stim: autoDraw = True
13.9929 	EXP 	left_image: autoDraw = True
13.9929 	EXP 	right_image: autoDraw = True
15.4932 	EXP 	fixation_cross: autoDraw = False
15.4932 	EXP 	left_stim: autoDraw = False
15.4932 	EXP 	right_stim: autoDraw = False
15.4932 	EXP 	ITI: autoDraw = True
15.4932 	EXP 	left_image: autoDraw = False
15.4932 	EXP 	right_image: autoDraw = False
16.4769 	EXP 	New trial (rep=3, index=0): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
16.4927 	EXP 	ITI: autoDraw = False
16.4927 	EXP 	fixation_cross: autoDraw = False
16.4927 	EXP 	left_stim: autoDraw = False
16.4927 	EXP 	right_stim: autoDraw = False
16.4927 	EXP 	ITI: autoDraw = False
16.4927 	EXP 	left_image: autoDraw = False
16.4927 	EXP 	right_image: autoDraw = False
16.4927 	EXP 	left_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
16.4927 	EXP 	left_stim: height = 0.5
16.4927 	EXP 	left_stim: height = 0.5
16.4927 	EXP 	left_stim: height = 0.5
16.4927 	EXP 	left_stim: text = ''
16.4927 	EXP 	right_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.4927 	EXP 	right_stim: height = 0.5
16.4927 	EXP 	right_stim: height = 0.5
16.4927 	EXP 	right_stim: height = 0.5
16.4927 	EXP 	right_stim: text = 'X'
16.4927 	EXP 	left_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
16.4927 	EXP 	left_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
16.4927 	EXP 	right_image: fillColor = <psychopy.colors.Color: red, alpha=1.0>
16.4927 	EXP 	right_image: borderColor = <psychopy.colors.Color: red, alpha=1.0>
16.4927 	EXP 	fixation_cross: autoDraw = True
16.4927 	EXP 	left_stim: autoDraw = True
16.4927 	EXP 	right_stim: autoDraw = True
16.4927 	EXP 	left_image: autoDraw = True
16.4927 	EXP 	right_image: autoDraw = True
17.9766 	EXP 	ITI: autoDraw = True
17.9962 	EXP 	fixation_cross: autoDraw = False
17.9962 	EXP 	left_stim: autoDraw = False
17.9962 	EXP 	right_stim: autoDraw = False
17.9962 	EXP 	left_image: autoDraw = False
17.9962 	EXP 	right_image: autoDraw = False
18.9616 	EXP 	New trial (rep=3, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
18.9765 	EXP 	ITI: autoDraw = False
18.9765 	EXP 	fixation_cross: autoDraw = False
18.9765 	EXP 	left_stim: autoDraw = False
18.9765 	EXP 	right_stim: autoDraw = False
18.9765 	EXP 	ITI: autoDraw = False
18.9765 	EXP 	left_image: autoDraw = False
18.9765 	EXP 	right_image: autoDraw = False
18.9765 	EXP 	left_stim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.9765 	EXP 	left_stim: height = 0.5
18.9765 	EXP 	left_stim: height = 0.5
18.9765 	EXP 	left_stim: height = 0.5
18.9765 	EXP 	left_stim: text = 'O'
18.9765 	EXP 	right_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
18.9765 	EXP 	right_stim: height = 0.5
18.9765 	EXP 	right_stim: height = 0.5
18.9765 	EXP 	right_stim: height = 0.5
18.9765 	EXP 	right_stim: text = ''
18.9765 	EXP 	left_image: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
18.9765 	EXP 	left_image: borderColor = <psychopy.colors.Color: blue, alpha=1.0>
18.9765 	EXP 	right_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
18.9765 	EXP 	right_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
18.9765 	EXP 	fixation_cross: autoDraw = True
18.9765 	EXP 	left_stim: autoDraw = True
18.9765 	EXP 	right_stim: autoDraw = True
18.9765 	EXP 	left_image: autoDraw = True
18.9765 	EXP 	right_image: autoDraw = True
20.4766 	EXP 	fixation_cross: autoDraw = False
20.4766 	EXP 	left_stim: autoDraw = False
20.4766 	EXP 	right_stim: autoDraw = False
20.4766 	EXP 	ITI: autoDraw = True
20.4766 	EXP 	left_image: autoDraw = False
20.4766 	EXP 	right_image: autoDraw = False
21.4605 	EXP 	New trial (rep=4, index=0): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
21.4757 	EXP 	ITI: autoDraw = False
21.4757 	EXP 	fixation_cross: autoDraw = False
21.4757 	EXP 	left_stim: autoDraw = False
21.4757 	EXP 	right_stim: autoDraw = False
21.4757 	EXP 	ITI: autoDraw = False
21.4757 	EXP 	left_image: autoDraw = False
21.4757 	EXP 	right_image: autoDraw = False
21.4757 	EXP 	left_stim: foreColor = <psychopy.colors.Color: none, alpha=0.0>
21.4757 	EXP 	left_stim: height = 0.5
21.4757 	EXP 	left_stim: height = 0.5
21.4757 	EXP 	left_stim: height = 0.5
21.4757 	EXP 	left_stim: text = ''
21.4757 	EXP 	right_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
21.4757 	EXP 	right_stim: height = 0.5
21.4757 	EXP 	right_stim: height = 0.5
21.4757 	EXP 	right_stim: height = 0.5
21.4757 	EXP 	right_stim: text = 'X'
21.4757 	EXP 	left_image: fillColor = <psychopy.colors.Color: none, alpha=0.0>
21.4757 	EXP 	left_image: borderColor = <psychopy.colors.Color: none, alpha=0.0>
