condition,stim,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,thisRow.t,notes,prac_instructions.started,key_instruct.started,prac_instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,simon_setup.started,simon_setup.stopped,simon_trial.started,fixation_cross.started,left_stim.started,right_stim.started,resp.started,fixation_cross.stopped,left_stim.stopped,right_stim.stopped,ITI.started,resp.stopped,ITI.stopped,simon_trial.stopped,resp.keys,resp.corr,session,participant,counterbalance,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.0371006999630481,0.12471209990326315,3.232031699968502,space,3.1023137999000028,None,,,,,,,,,,,,,,,,,001,1,,2023-11-10_11h26.31.351,simon_task_simple,2023.2.2,60.68881810228151,2023-11-10 11h26.39.723281 +0000,
congruent,O,0,0,0,1,3.2458284999011084,,,,,,,,3.23728159989696,3.237715099938214,3.237730999942869,3.2458284999011084,3.2458284999011084,3.2458284999011084,3.4464703999692574,4.7465989999473095,4.7465989999473095,4.7465989999473095,4.7465989999473095,5.246637999895029,5.7469392999773845,5.730327199911699,None,0,001,1,0,2023-11-10_11h26.31.351,simon_task_simple,2023.2.2,60.68881810228151,2023-11-10 11h26.39.723281 +0000,
congruent,O,0,1,1,5,5.7469392999773845,,,,,,,,5.731034499942325,5.731503299903125,5.731525899958797,5.7469392999773845,5.7469392999773845,5.7469392999773845,5.929708499927074,7.2465616998961195,7.2465616998961195,7.2465616998961195,7.2465616998961195,7.7299427998950705,8.245801499928348,8.231333100004122,None,0,001,1,0,2023-11-10_11h26.31.351,simon_task_simple,2023.2.2,60.68881810228151,2023-11-10 11h26.39.723281 +0000,
congruent,X,0,2,2,8,8.245801499928348,,,,,,,,8.231943599996157,8.232645499985665,8.2326748999767,8.245801499928348,8.245801499928348,8.245801499928348,8.44677249994129,9.746231899945997,9.746231899945997,9.746231899945997,9.746231899945997,10.246055499999784,10.746254700003192,10.73036799998954,None,0,001,1,0,2023-11-10_11h26.31.351,simon_task_simple,2023.2.2,60.68881810228151,2023-11-10 11h26.39.723281 +0000,
congruent,X,0,3,3,6,10.746254700003192,,,,,,,,10.730888899997808,10.731477799941786,10.73150059999898,10.746254700003192,10.746254700003192,10.746254700003192,10.945759299909696,12.246610299916938,12.246610299916938,12.246610299916938,12.246610299916938,12.745823799981736,13.245834299945273,13.230299299932085,None,0,001,1,0,2023-11-10_11h26.31.351,simon_task_simple,2023.2.2,60.68881810228151,2023-11-10 11h26.39.723281 +0000,
congruent,O,0,4,4,7,13.245834299945273,,,,,,,,13.230804199934937,13.231256300001405,13.231278199935332,13.245834299945273,13.245834299945273,13.245834299945273,13.445968999993056,14.74614780000411,14.74614780000411,14.74614780000411,14.74614780000411,15.24606519995723,15.745276500005275,15.730116299935617,None,0,001,1,0,2023-11-10_11h26.31.351,simon_task_simple,2023.2.2,60.68881810228151,2023-11-10 11h26.39.723281 +0000,
,,,,,,15.745276500005275,,,,,,,,15.730562199954875,15.731008699978702,15.73102799989283,15.745276500005275,15.745276500005275,15.745276500005275,15.930093099945225,17.245663399924524,17.245663399924524,17.245663399924524,17.245663399924524,,,,,,,,,,,,,,
