thisRow.t,notes,Init.started,Init.stopped,prac_instructions_CB0.started,key_instruct.started,prac_instructions_CB0.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,prac_instrucations_CB1.started,text_norm_cb1.started,key_resp.started,session,participant,counterbalance,date,expName,psychopyVersion,frameRate,expStart,
,,0.04508879999957571,0.04557769999973971,0.04559289999997418,0.06794699999954901,12.56663380000009,space,12.496095999999852,None,,,,001,1,0,2023-11-10_14h40.33.457,simon_task_simple,2023.2.2,60.22260684399778,2023-11-10 14h40.49.100957 +0000,
,,,,,,,,,,12.566684800000075,12.5813363999996,12.5813363999996,,,,,,,,,
