condition,stim,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,thisRow.t,notes,prac_instructions.started,key_instruct.started,prac_instructions.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,simon_setup.started,simon_setup.stopped,simon_trial.started,fixation_cross.started,left_stim.started,right_stim.started,text.started,resp.started,text.stopped,ITI.started,fixation_cross.stopped,left_stim.stopped,right_stim.stopped,resp.stopped,ITI.stopped,simon_trial.stopped,resp.keys,resp.corr,session,participant,counterbalance,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.05667940000000726,0.09109610000007251,3.2897514,space,3.1863021000000344,None,,,,,,,,,,,,,,,,,,,001,1,1,2023-11-10_13h00.08.762,simon_task_simple,2023.2.2,60.40463859301259,2023-11-10 13h00.23.191655 +0000,
congruent,X,0,0,0,0,3.32105660000002,,,,,,,,3.2957150000000865,3.2962150000000747,3.2962384000001066,3.32105660000002,3.32105660000002,3.32105660000002,3.32105660000002,3.505264900000043,4.323115900000062,4.805137900000091,4.821750700000052,4.821750700000052,4.821750700000052,5.305342100000075,5.805382400000099,5.789526600000045,None,0,001,1,1,2023-11-10_13h00.08.762,simon_task_simple,2023.2.2,60.40463859301259,2023-11-10 13h00.23.191655 +0000,
congruent,O,0,1,1,5,5.805382400000099,,,,,,,,5.790292900000054,5.790678600000092,5.790695600000049,5.805382400000099,5.805382400000099,5.805382400000099,5.805382400000099,6.005422000000067,6.805520000000001,7.305239400000005,7.305239400000005,7.305239400000005,7.305239400000005,7.805347200000028,8.305264400000056,8.29023010000003,None,0,001,1,1,2023-11-10_13h00.08.762,simon_task_simple,2023.2.2,60.40463859301259,2023-11-10 13h00.23.191655 +0000,
congruent,X,0,2,2,4,8.305264400000056,,,,,,,,8.291094200000089,8.291622200000006,8.291653500000052,8.305264400000056,8.305264400000056,8.305264400000056,8.305264400000056,8.505958400000054,9.30495510000003,9.805037000000084,9.805037000000084,9.805037000000084,9.805037000000084,10.305917500000078,10.804701900000055,10.788921800000026,None,0,001,1,1,2023-11-10_13h00.08.762,simon_task_simple,2023.2.2,60.40463859301259,2023-11-10 13h00.23.191655 +0000,
,,,,,,10.804701900000055,,,,,,,,10.789389300000039,10.78978040000004,10.78979830000003,10.804701900000055,10.804701900000055,10.804701900000055,10.804701900000055,10.988402300000075,11.804545700000062,12.288589300000012,12.30574630000001,12.30574630000001,12.30574630000001,,,,,,,,,,,,,,
